run_rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,label,point_index,gen,best_curve,best_ga,best_known,gap_to_best_known,stop_reason
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,2,1.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,3,2.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,4,3.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,5,4.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,6,5.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,7,6.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,8,7.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,9,8.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,10,9.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,11,10.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,12,11.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,13,12.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,14,13.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,15,14.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,16,15.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,17,16.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,18,17.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,19,18.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,20,19.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,21,20.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,22,21.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,23,22.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,24,23.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,25,24.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,26,25.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,27,26.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,28,27.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,29,28.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,30,29.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,31,30.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,32,31.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,33,32.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,34,33.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,35,34.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,36,35.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,37,36.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,38,37.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,39,38.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,40,39.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,41,40.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,42,41.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,43,42.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,44,43.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,45,44.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,46,45.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,47,46.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,48,47.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,49,48.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,50,49.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,51,50.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,52,51.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,53,52.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,54,53.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,55,54.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,56,55.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,57,56.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,58,57.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,59,58.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,60,59.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,61,60.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,62,61.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,63,62.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,64,63.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,65,64.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,66,65.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,67,66.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,68,67.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,69,68.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,70,69.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,71,70.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,72,71.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,73,72.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,74,73.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,75,74.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,76,75.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,77,76.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,78,77.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,79,78.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,80,79.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,81,80.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,82,81.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,83,82.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,84,83.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,85,84.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,86,85.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,87,86.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,88,87.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,89,88.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,90,89.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,91,90.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,92,91.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,93,92.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,94,93.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,95,94.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,96,95.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,97,96.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,98,97.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,99,98.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,100,99.0,679.0,679.0,531.0,148.0,max_generations
3,decuple,generational,1,0.9,insertion_window,priority_rules,generational/priority_rules/insertion_window,101,100.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,1,0.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,2,1.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,3,2.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,4,3.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,5,4.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,6,5.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,7,6.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,8,7.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,9,8.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,10,9.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,11,10.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,12,11.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,13,12.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,14,13.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,15,14.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,16,15.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,17,16.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,18,17.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,19,18.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,20,19.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,21,20.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,22,21.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,23,22.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,24,23.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,25,24.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,26,25.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,27,26.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,28,27.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,29,28.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,30,29.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,31,30.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,32,31.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,33,32.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,34,33.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,35,34.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,36,35.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,37,36.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,38,37.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,39,38.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,40,39.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,41,40.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,42,41.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,43,42.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,44,43.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,45,44.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,46,45.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,47,46.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,48,47.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,49,48.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,50,49.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,51,50.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,52,51.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,53,52.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,54,53.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,55,54.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,56,55.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,57,56.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,58,57.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,59,58.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,60,59.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,61,60.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,62,61.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,63,62.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,64,63.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,65,64.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,66,65.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,67,66.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,68,67.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,69,68.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,70,69.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,71,70.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,72,71.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,73,72.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,74,73.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,75,74.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,76,75.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,77,76.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,78,77.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,79,78.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,80,79.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,81,80.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,82,81.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,83,82.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,84,83.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,85,84.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,86,85.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,87,86.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,88,87.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,89,88.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,90,89.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,91,90.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,92,91.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,93,92.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,94,93.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,95,94.0,679.0,679.0,531.0,148.0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,priority_rules,generational/priority_rules/consensus_reorder,96,95.0,679.0,679.0,531.0,148.0,max_generations
